file;my-result;my-time;vanillaZ3-result;vanillaZ3-time;cvc5-result;cvc5-time;princess-result;princess-time;noodler-result;noodler-time;z3Str3-result;z3Str3-time
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_50.smt2;UNSAT;754;UNSAT;518;UNSAT;1175;UNSAT;2843;UNSAT;530;UNSAT;448
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_51.smt2;UNSAT;982;UNSAT;471;UNSAT;730;UNSAT;1905;UNSAT;577;UNSAT;441
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_52.smt2;UNSAT;656;UNSAT;332;UNSAT;644;UNSAT;2217;UNSAT;601;UNSAT;506
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_53.smt2;UNSAT;1262;UNSAT;809;UNSAT;1852;UNSAT;6243;UNSAT;710;UNSAT;434
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_54.smt2;SAT;836;SAT;414;SAT;715;SAT;2987;SAT;419;SAT;862
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_55.smt2;SAT;1553;SAT;887;SAT;1764;SAT;4251;SAT;674;UNKNOWN;3619
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_56.smt2;UNSAT;1302;UNSAT;408;UNSAT;1296;UNSAT;3110;UNSAT;427;UNSAT;463
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_57.smt2;UNSAT;876;UNSAT;561;UNSAT;948;UNSAT;3034;UNSAT;564;UNSAT;418
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_58.smt2;SAT;932;SAT;757;SAT;1200;SAT;2675;SAT;695;SAT;525
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_59.smt2;UNSAT;922;UNSAT;385;UNSAT;692;UNSAT;1959;UNSAT;395;UNSAT;465
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_6.smt2;SAT;1061;SAT;500;SAT;638;SAT;2197;SAT;447;SAT;324
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_60.smt2;UNSAT;738;UNSAT;314;UNSAT;555;UNSAT;1936;UNSAT;473;UNSAT;381
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_61.smt2;UNSAT;811;UNSAT;389;UNSAT;566;UNSAT;2276;UNSAT;444;UNSAT;348
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_62.smt2;SAT;968;SAT;580;SAT;647;SAT;2245;SAT;625;UNKNOWN;661
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_63.smt2;SAT;809;SAT;1327;SAT;1060;SAT;8031;SAT;2296;UNKNOWN;10000
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_64.smt2;UNSAT;793;UNSAT;455;UNSAT;1364;UNSAT;3081;UNSAT;850;UNSAT;798
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_65.smt2;SAT;1350;SAT;639;SAT;1268;SAT;2410;SAT;635;SAT;717
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_66.smt2;SAT;1269;SAT;1196;SAT;956;SAT;2952;SAT;677;UNKNOWN;904
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_67.smt2;SAT;785;SAT;809;SAT;628;SAT;2456;SAT;593;SAT;578
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_68.smt2;UNSAT;1059;UNSAT;645;UNSAT;1165;UNSAT;2968;UNSAT;515;UNSAT;370
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_69.smt2;UNSAT;804;UNSAT;475;UNSAT;764;UNSAT;3120;UNSAT;499;UNSAT;457
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_7.smt2;SAT;813;SAT;757;SAT;710;SAT;1846;SAT;486;SAT;490
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_70.smt2;UNSAT;827;UNSAT;425;UNSAT;751;UNSAT;2421;UNSAT;364;UNSAT;423
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_71.smt2;UNSAT;705;UNSAT;360;UNSAT;590;UNSAT;2658;UNSAT;462;UNSAT;391
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_72.smt2;UNSAT;670;UNSAT;282;UNSAT;551;UNSAT;2008;UNSAT;380;UNSAT;341
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_73.smt2;SAT;747;SAT;511;SAT;751;SAT;2836;SAT;707;SAT;762
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_74.smt2;UNSAT;833;UNSAT;444;UNSAT;1076;UNSAT;2976;UNSAT;667;UNSAT;422
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_75.smt2;SAT;958;SAT;1623;SAT;1173;SAT;4304;SAT;1377;SAT;9581
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_76.smt2;UNSAT;730;UNSAT;784;UNSAT;1265;UNSAT;3210;UNSAT;789;UNSAT;786
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_77.smt2;UNSAT;1280;UNSAT;769;UNSAT;1450;UNSAT;3118;UNSAT;549;UNSAT;416
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_78.smt2;UNSAT;1262;UNSAT;766;UNSAT;1031;UNSAT;3024;UNSAT;505;UNSAT;367
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_79.smt2;UNSAT;2191;UNSAT;1341;UNSAT;2023;UNSAT;5271;UNSAT;1228;UNSAT;1287
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_8.smt2;SAT;1841;SAT;843;SAT;1869;SAT;4012;SAT;2677;SAT;1478
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_80.smt2;UNSAT;4186;UNSAT;1216;UNSAT;1442;UNSAT;4973;UNSAT;3623;UNSAT;1582
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_81.smt2;UNSAT;2918;UNSAT;2021;UNSAT;737;UNSAT;2930;UNSAT;563;UNSAT;506
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_82.smt2;UNSAT;781;UNSAT;352;UNSAT;533;UNSAT;3161;UNSAT;752;UNSAT;515
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_83.smt2;UNSAT;921;UNSAT;297;UNSAT;855;UNSAT;2703;UNSAT;598;UNSAT;821
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_84.smt2;UNSAT;1230;UNSAT;610;UNSAT;938;UNSAT;3371;UNSAT;407;UNSAT;384
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_85.smt2;UNSAT;626;UNSAT;347;UNSAT;569;UNSAT;2617;UNSAT;414;UNSAT;429
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_86.smt2;UNSAT;747;UNSAT;438;UNSAT;1320;UNSAT;6061;UNSAT;3397;UNSAT;2008
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_87.smt2;SAT;4184;SAT;4301;SAT;5125;SAT;5630;SAT;932;SAT;1614
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_88.smt2;UNSAT;1894;UNSAT;1050;UNSAT;1988;UNSAT;4906;UNSAT;1415;UNSAT;712
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_89.smt2;UNSAT;1224;UNSAT;1010;UNSAT;1240;UNSAT;3460;UNSAT;864;UNSAT;1216
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_9.smt2;SAT;2103;SAT;1635;SAT;1432;SAT;5012;SAT;1233;SAT;2738
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_90.smt2;UNSAT;3996;UNSAT;1543;UNSAT;3006;UNSAT;4250;UNSAT;1020;UNSAT;887
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_91.smt2;UNSAT;1251;UNSAT;2946;UNSAT;5148;UNSAT;5577;UNSAT;1158;UNSAT;1264
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_92.smt2;UNSAT;1508;UNSAT;1491;UNSAT;4076;UNSAT;2962;UNSAT;1040;UNSAT;1064
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_93.smt2;SAT;1513;SAT;727;SAT;1196;SAT;3833;SAT;2736;SAT;1523
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_94.smt2;SAT;2369;SAT;3095;SAT;2372;SAT;5745;SAT;1450;SAT;1619
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_95.smt2;UNSAT;1413;UNSAT;885;UNSAT;1833;UNSAT;3778;UNSAT;1453;UNSAT;1152
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_96.smt2;UNSAT;1619;UNSAT;2642;UNSAT;4926;UNSAT;4112;UNSAT;3890;UNSAT;4277
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_97.smt2;SAT;3801;SAT;1608;SAT;3130;SAT;6105;SAT;3605;SAT;2314
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_98.smt2;UNSAT;7266;UNSAT;4277;UNSAT;6078;UNSAT;7402;UNSAT;4121;UNSAT;2182
/mnt/c/Users/Clemens/Downloads/QF_S/20230329-woorpje-lu/track04/04_track_99.smt2;SAT;4263;SAT;6297;SAT;5480;UNKNOWN;10000;SAT;5460;UNKNOWN;10000
